"FinancialYear","HBR","HBRQF","SIMD","Dataset","DatasetQF","DischargeCount","DischargeCountQF","DischargeRates","DischargeRatesQF","PatientsCount","PatientCountQF","PatientsRates","PatientRatesQF","HospitalResidentsCount","HospitalResidentsCountQF","HospitalResidentsRates","HospitalResidentsRatesQF"
"1998/99","S08000017"," ",4,"SMR04"," ","150"," ","433.53"," ","110"," ","317.92"," ","40"," ","115.61"," "
"1998/99","S08000017"," ",5,"SMR04"," ","20"," ","220.07"," ","20"," ","220.07"," ","10"," ","110.04"," "
"1998/99","S08000029"," ",1,"SMR04"," ","390"," ","865.4"," ","230"," ","510.36"," ","80"," ","177.52"," "
"1998/99","S08000029"," ",2,"SMR04"," ","580"," ","722.3"," ","390"," ","485.68"," ","130"," ","161.89"," "
"1998/99","S08000029"," ",3,"SMR04"," ","410"," ","527.69"," ","290"," ","373.24"," ","120"," ","154.45"," "
"1998/99","S08000029"," ",4,"SMR04"," ","340"," ","455.94"," ","240"," ","321.84"," ","90"," ","120.69"," "
"1998/99","S08000029"," ",5,"SMR04"," ","210"," ","304.76"," ","150"," ","217.69"," ","60"," ","87.08"," "
"1998/99","S08000019"," ",1,"SMR04"," ","330"," ","838.88"," ","230"," ","584.68"," ","60"," ","152.52"," "
"1998/99","S08000019"," ",2,"SMR04"," ","400"," ","572.98"," ","260"," ","372.43"," ","90"," ","128.92"," "
"1998/99","S08000019"," ",3,"SMR04"," ","300"," ","523.48"," ","200"," ","348.99"," ","60"," ","104.7"," "
"1998/99","S08000019"," ",4,"SMR04"," ","230"," ","369.26"," ","160"," ","256.88"," ","80"," ","128.44"," "
"1998/99","S08000019"," ",5,"SMR04"," ","180"," ","373.25"," ","120"," ","248.83"," ","40"," ","82.94"," "
"1998/99","S08000020"," ",1,"SMR04"," ","200"," ","864.01"," ","140"," ","604.8"," ","40"," ","172.8"," "
"1998/99","S08000020"," ",2,"SMR04"," ","550"," ","889.95"," ","350"," ","566.33"," ","80"," ","129.45"," "
"1998/99","S08000020"," ",3,"SMR04"," ","670"," ","580.95"," ","450"," ","390.19"," ","120"," ","104.05"," "
"1998/99","S08000020"," ",4,"SMR04"," ","630"," ","407.46"," ","470"," ","303.98"," ","220"," ","142.29"," "
"1998/99","S08000020"," ",5,"SMR04"," ","540"," ","310.74"," ","390"," ","224.43"," ","140"," ","80.56"," "
"1998/99","S08000031"," ",1,"SMR04"," ","5010"," ","988.31"," ","3430"," ","676.62"," ","1010"," ","199.24"," "
"1998/99","S08000031"," ",2,"SMR04"," ","1290"," ","614.94"," ","920"," ","438.56"," ","390"," ","185.91"," "
"1998/99","S08000031"," ",3,"SMR04"," ","690"," ","462.76"," ","520"," ","348.75"," ","180"," ","120.72"," "
"1998/99","S08000031"," ",4,"SMR04"," ","420"," ","293.1"," ","320"," ","223.31"," ","180"," ","125.61"," "
"1998/99","S08000031"," ",5,"SMR04"," ","550"," ","274.93"," ","410"," ","204.95"," ","160"," ","79.98"," "
"1998/99","S08000022"," ",1,"SMR04"," ","280"," ","1549.36"," ","180"," ","996.02"," ","40"," ","221.34"," "
"1998/99","S08000022"," ",2,"SMR04"," ","510"," ","778.89"," ","360"," ","549.8"," ","90"," ","137.45"," "
"1998/99","S08000022"," ",3,"SMR04"," ","610"," ","554.15"," ","440"," ","399.72"," ","130"," ","118.1"," "
"1998/99","S08000022"," ",4,"SMR04"," ","400"," ","553.04"," ","260"," ","359.48"," ","80"," ","110.61"," "
"1998/99","S08000022"," ",5,"SMR04"," ","100"," ","289.31"," ","80"," ","231.45"," ","20"," ","57.86"," "
"1998/99","S08000032"," ",1,"SMR04"," ","1280"," ","786.37"," ","920"," ","565.2"," ","310"," ","190.45"," "
"1998/99","S08000032"," ",2,"SMR04"," ","880"," ","600.14"," ","610"," ","416"," ","250"," ","170.49"," "
"1998/99","S08000032"," ",3,"SMR04"," ","510"," ","436.91"," ","360"," ","308.41"," ","130"," ","111.37"," "
"1998/99","S08000032"," ",4,"SMR04"," ","260"," ","348.68"," ","170"," ","227.98"," ","60"," ","80.46"," "
"1998/99","S08000032"," ",5,"SMR04"," ","100"," ","178.13"," ","80"," ","142.51"," ","20"," ","35.63"," "
"1998/99","S08000024"," ",1,"SMR04"," ","980"," ","1155.01"," ","650"," ","766.08"," ","160"," ","188.57"," "
"1998/99","S08000024"," ",2,"SMR04"," ","1550"," ","988.05"," ","980"," ","624.7"," ","230"," ","146.61"," "
"1998/99","S08000024"," ",3,"SMR04"," ","880"," ","696.52"," ","580"," ","459.07"," ","180"," ","142.47"," "
"1998/99","S08000024"," ",4,"SMR04"," ","800"," ","564.46"," ","520"," ","366.9"," ","240"," ","169.34"," "
"1998/99","S08000024"," ",5,"SMR04"," ","1000"," ","387.41"," ","680"," ","263.44"," ","220"," ","85.23"," "
"1998/99","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000025"," ",2,"SMR04"," ","10"," ","527.43"," ","10"," ","527.43"," ","0"," ","0"," "
"1998/99","S08000025"," ",3,"SMR04"," ","30"," ","395.62"," ","20"," ","263.75"," ","0"," ","0"," "
"1998/99","S08000025"," ",4,"SMR04"," ","20"," ","252.08"," ","10"," ","126.04"," ","0"," ","0"," "
"1998/99","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000026"," ",3,"SMR04"," ","10"," ","160.95"," ","10"," ","160.95"," ","0"," ","0"," "
"1998/99","S08000026"," ",4,"SMR04"," ","30"," ","207.79"," ","20"," ","138.52"," ","0"," ","0"," "
"1998/99","S08000026"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000030"," ",1,"SMR04"," ","870"," ","1211.92"," ","580"," ","807.95"," ","120"," ","167.16"," "
"1998/99","S08000030"," ",2,"SMR04"," ","650"," ","1021.68"," ","440"," ","691.6"," ","110"," ","172.9"," "
"1998/99","S08000030"," ",3,"SMR04"," ","440"," ","642.89"," ","330"," ","482.17"," ","70"," ","102.28"," "
"1998/99","S08000030"," ",4,"SMR04"," ","650"," ","548.83"," ","480"," ","405.29"," ","250"," ","211.09"," "
"1998/99","S08000030"," ",5,"SMR04"," ","300"," ","418.02"," ","220"," ","306.55"," ","140"," ","195.08"," "
"1998/99","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000028"," ",2,"SMR04"," ","30"," ","210.26"," ","20"," ","140.17"," ","20"," ","140.17"," "
"1998/99","S08000028"," ",3,"SMR04"," ","30"," ","226.04"," ","20"," ","150.69"," ","20"," ","150.69"," "
"1998/99","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1998/99","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000015"," ",1,"SMR04"," ","880"," ","1034.61"," ","570"," ","670.15"," ","150"," ","176.35"," "
"1999/00","S08000015"," ",2,"SMR04"," ","770"," ","691.13"," ","530"," ","475.71"," ","140"," ","125.66"," "
"1999/00","S08000015"," ",3,"SMR04"," ","380"," ","559.75"," ","270"," ","397.72"," ","70"," ","103.11"," "
"1999/00","S08000015"," ",4,"SMR04"," ","250"," ","455.88"," ","180"," ","328.23"," ","50"," ","91.18"," "
"1999/00","S08000015"," ",5,"SMR04"," ","170"," ","330.96"," ","100"," ","194.68"," ","30"," ","58.4"," "
"1999/00","S08000016"," ",1,"SMR04"," ","20"," ","630.12"," ","20"," ","630.12"," ","0"," ","0"," "
"1999/00","S08000016"," ",2,"SMR04"," ","60"," ","870.07"," ","40"," ","580.05"," ","0"," ","0"," "
"1999/00","S08000016"," ",3,"SMR04"," ","280"," ","787.29"," ","180"," ","506.12"," ","50"," ","140.59"," "
"1999/00","S08000016"," ",4,"SMR04"," ","210"," ","476.62"," ","150"," ","340.44"," ","50"," ","113.48"," "
"1999/00","S08000016"," ",5,"SMR04"," ","80"," ","496.43"," ","60"," ","372.32"," ","20"," ","124.11"," "
"1999/00","S08000017"," ",1,"SMR04"," ","120"," ","979.11"," ","90"," ","734.33"," ","30"," ","244.78"," "
"1999/00","S08000017"," ",2,"SMR04"," ","180"," ","577.52"," ","130"," ","417.09"," ","40"," ","128.34"," "
"1999/00","S08000017"," ",3,"SMR04"," ","270"," ","443.6"," ","200"," ","328.6"," ","70"," ","115.01"," "
"1999/00","S08000017"," ",4,"SMR04"," ","130"," ","373.46"," ","100"," ","287.27"," ","30"," ","86.18"," "
"1999/00","S08000017"," ",5,"SMR04"," ","30"," ","328.55"," ","20"," ","219.03"," ","10"," ","109.52"," "
"1999/00","S08000029"," ",1,"SMR04"," ","340"," ","753.1"," ","220"," ","487.3"," ","70"," ","155.05"," "
"1999/00","S08000029"," ",2,"SMR04"," ","530"," ","659.9"," ","330"," ","410.88"," ","120"," ","149.41"," "
"1999/00","S08000029"," ",3,"SMR04"," ","400"," ","515.4"," ","290"," ","373.66"," ","120"," ","154.62"," "
"1999/00","S08000029"," ",4,"SMR04"," ","320"," ","428.64"," ","210"," ","281.3"," ","70"," ","93.77"," "
"1999/00","S08000029"," ",5,"SMR04"," ","220"," ","317.44"," ","140"," ","202.01"," ","60"," ","86.58"," "
"1999/00","S08000019"," ",1,"SMR04"," ","270"," ","687.36"," ","190"," ","483.69"," ","40"," ","101.83"," "
"1999/00","S08000019"," ",2,"SMR04"," ","330"," ","471.58"," ","240"," ","342.97"," ","70"," ","100.03"," "
"1999/00","S08000019"," ",3,"SMR04"," ","260"," ","450.9"," ","190"," ","329.51"," ","60"," ","104.05"," "
"1999/00","S08000019"," ",4,"SMR04"," ","200"," ","319.25"," ","130"," ","207.52"," ","90"," ","143.66"," "
"1999/00","S08000019"," ",5,"SMR04"," ","120"," ","246.44"," ","100"," ","205.36"," ","30"," ","61.61"," "
"1999/00","S08000020"," ",1,"SMR04"," ","180"," ","785.79"," ","120"," ","523.86"," ","30"," ","130.96"," "
"1999/00","S08000020"," ",2,"SMR04"," ","480"," ","780.2"," ","300"," ","487.62"," ","80"," ","130.03"," "
"1999/00","S08000020"," ",3,"SMR04"," ","590"," ","515.31"," ","420"," ","366.83"," ","130"," ","113.54"," "
"1999/00","S08000020"," ",4,"SMR04"," ","640"," ","415.46"," ","450"," ","292.12"," ","230"," ","149.31"," "
"1999/00","S08000020"," ",5,"SMR04"," ","540"," ","307.35"," ","380"," ","216.28"," ","130"," ","73.99"," "
"1999/00","S08000031"," ",1,"SMR04"," ","4930"," ","994.02"," ","3410"," ","687.55"," ","920"," ","185.5"," "
"1999/00","S08000031"," ",2,"SMR04"," ","1350"," ","644.51"," ","990"," ","472.64"," ","370"," ","176.64"," "
"1999/00","S08000031"," ",3,"SMR04"," ","710"," ","475.02"," ","490"," ","327.83"," ","170"," ","113.74"," "
"1999/00","S08000031"," ",4,"SMR04"," ","460"," ","312.72"," ","350"," ","237.94"," ","170"," ","115.57"," "
"1999/00","S08000031"," ",5,"SMR04"," ","510"," ","252.59"," ","380"," ","188.21"," ","150"," ","74.29"," "
"1999/00","S08000022"," ",1,"SMR04"," ","260"," ","1455.03"," ","180"," ","1007.33"," ","30"," ","167.89"," "
"1999/00","S08000022"," ",2,"SMR04"," ","520"," ","796.84"," ","360"," ","551.66"," ","80"," ","122.59"," "
"1999/00","S08000022"," ",3,"SMR04"," ","700"," ","633.59"," ","480"," ","434.46"," ","140"," ","126.72"," "
"1999/00","S08000022"," ",4,"SMR04"," ","420"," ","580.21"," ","280"," ","386.8"," ","80"," ","110.52"," "
"1999/00","S08000022"," ",5,"SMR04"," ","90"," ","258.29"," ","70"," ","200.9"," ","20"," ","57.4"," "
"1999/00","S08000032"," ",1,"SMR04"," ","1270"," ","786.25"," ","910"," ","563.37"," ","290"," ","179.54"," "
"1999/00","S08000032"," ",2,"SMR04"," ","1030"," ","705.91"," ","690"," ","472.89"," ","230"," ","157.63"," "
"1999/00","S08000032"," ",3,"SMR04"," ","610"," ","524.15"," ","440"," ","378.08"," ","120"," ","103.11"," "
"1999/00","S08000032"," ",4,"SMR04"," ","230"," ","308.56"," ","160"," ","214.65"," ","60"," ","80.49"," "
"1999/00","S08000032"," ",5,"SMR04"," ","120"," ","211.51"," ","90"," ","158.63"," ","30"," ","52.88"," "
"1999/00","S08000024"," ",1,"SMR04"," ","1010"," ","1209.58"," ","670"," ","802.4"," ","140"," ","167.66"," "
"1999/00","S08000024"," ",2,"SMR04"," ","1440"," ","915.01"," ","910"," ","578.23"," ","230"," ","146.15"," "
"1999/00","S08000024"," ",3,"SMR04"," ","920"," ","722.69"," ","600"," ","471.32"," ","170"," ","133.54"," "
"1999/00","S08000024"," ",4,"SMR04"," ","860"," ","601.43"," ","570"," ","398.62"," ","210"," ","146.86"," "
"1999/00","S08000024"," ",5,"SMR04"," ","910"," ","349.3"," ","660"," ","253.34"," ","200"," ","76.77"," "
"1999/00","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000025"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000025"," ",3,"SMR04"," ","20"," ","267.7"," ","10"," ","133.85"," ","0"," ","0"," "
"1999/00","S08000025"," ",4,"SMR04"," ","20"," ","252.56"," ","10"," ","126.28"," ","0"," ","0"," "
"1999/00","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000026"," ",3,"SMR04"," ","10"," ","160.98"," ","10"," ","160.98"," ","0"," ","0"," "
"1999/00","S08000026"," ",4,"SMR04"," ","30"," ","210.47"," ","20"," ","140.31"," ","0"," ","0"," "
"1999/00","S08000026"," ",5,"SMR04"," ","10"," ","489.24"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000030"," ",1,"SMR04"," ","730"," ","1041.16"," ","500"," ","713.12"," ","110"," ","156.89"," "
"1999/00","S08000030"," ",2,"SMR04"," ","640"," ","1014.3"," ","460"," ","729.02"," ","90"," ","142.64"," "
"1999/00","S08000030"," ",3,"SMR04"," ","380"," ","556.42"," ","280"," ","409.99"," ","80"," ","117.14"," "
"1999/00","S08000030"," ",4,"SMR04"," ","620"," ","521.17"," ","470"," ","395.08"," ","230"," ","193.34"," "
"1999/00","S08000030"," ",5,"SMR04"," ","240"," ","332.13"," ","190"," ","262.94"," ","120"," ","166.06"," "
"1999/00","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000028"," ",2,"SMR04"," ","100"," ","708.47"," ","60"," ","425.08"," ","20"," ","141.69"," "
"1999/00","S08000028"," ",3,"SMR04"," ","100"," ","763.65"," ","60"," ","458.19"," ","20"," ","152.73"," "
"1999/00","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"1999/00","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000015"," ",1,"SMR04"," ","810"," ","966.82"," ","570"," ","680.35"," ","130"," ","155.17"," "
"2000/01","S08000015"," ",2,"SMR04"," ","760"," ","685.93"," ","520"," ","469.32"," ","140"," ","126.35"," "
"2000/01","S08000015"," ",3,"SMR04"," ","340"," ","503.77"," ","240"," ","355.6"," ","60"," ","88.9"," "
"2000/01","S08000015"," ",4,"SMR04"," ","240"," ","436.77"," ","160"," ","291.18"," ","60"," ","109.19"," "
"2000/01","S08000015"," ",5,"SMR04"," ","180"," ","347.82"," ","110"," ","212.56"," ","30"," ","57.97"," "
"2000/01","S08000016"," ",1,"SMR04"," ","30"," ","951.47"," ","20"," ","634.32"," ","0"," ","0"," "
"2000/01","S08000016"," ",2,"SMR04"," ","40"," ","586.85"," ","30"," ","440.14"," ","10"," ","146.71"," "
"2000/01","S08000016"," ",3,"SMR04"," ","260"," ","729.05"," ","180"," ","504.72"," ","60"," ","168.24"," "
"2000/01","S08000016"," ",4,"SMR04"," ","240"," ","542.93"," ","160"," ","361.95"," ","60"," ","135.73"," "
"2000/01","S08000016"," ",5,"SMR04"," ","60"," ","365.56"," ","50"," ","304.64"," ","20"," ","121.85"," "
"2000/01","S08000017"," ",1,"SMR04"," ","140"," ","1160.77"," ","100"," ","829.12"," ","30"," ","248.74"," "
"2000/01","S08000017"," ",2,"SMR04"," ","180"," ","584.28"," ","140"," ","454.44"," ","40"," ","129.84"," "
"2000/01","S08000017"," ",3,"SMR04"," ","350"," ","577.2"," ","250"," ","412.28"," ","60"," ","98.95"," "
"2000/01","S08000017"," ",4,"SMR04"," ","130"," ","371.9"," ","90"," ","257.47"," ","30"," ","85.82"," "
"2000/01","S08000017"," ",5,"SMR04"," ","30"," ","330.47"," ","20"," ","220.31"," ","0"," ","0"," "
"2000/01","S08000029"," ",1,"SMR04"," ","280"," ","623.22"," ","190"," ","422.9"," ","60"," ","133.55"," "
"2000/01","S08000029"," ",2,"SMR04"," ","480"," ","598.21"," ","320"," ","398.8"," ","100"," ","124.63"," "
"2000/01","S08000029"," ",3,"SMR04"," ","410"," ","527.37"," ","280"," ","360.16"," ","130"," ","167.22"," "
"2000/01","S08000029"," ",4,"SMR04"," ","290"," ","384.88"," ","200"," ","265.43"," ","70"," ","92.9"," "
"2000/01","S08000029"," ",5,"SMR04"," ","180"," ","256.85"," ","130"," ","185.5"," ","50"," ","71.35"," "
"2000/01","S08000019"," ",1,"SMR04"," ","270"," ","692.79"," ","190"," ","487.52"," ","50"," ","128.29"," "
"2000/01","S08000019"," ",2,"SMR04"," ","420"," ","603.69"," ","270"," ","388.09"," ","80"," ","114.99"," "
"2000/01","S08000019"," ",3,"SMR04"," ","220"," ","379.42"," ","160"," ","275.94"," ","50"," ","86.23"," "
"2000/01","S08000019"," ",4,"SMR04"," ","240"," ","379.87"," ","150"," ","237.42"," ","100"," ","158.28"," "
"2000/01","S08000019"," ",5,"SMR04"," ","120"," ","243.55"," ","90"," ","182.66"," ","30"," ","60.89"," "
"2000/01","S08000020"," ",1,"SMR04"," ","180"," ","795.69"," ","120"," ","530.46"," ","30"," ","132.61"," "
"2000/01","S08000020"," ",2,"SMR04"," ","570"," ","934.55"," ","340"," ","557.45"," ","70"," ","114.77"," "
"2000/01","S08000020"," ",3,"SMR04"," ","590"," ","517.91"," ","400"," ","351.13"," ","120"," ","105.34"," "
"2000/01","S08000020"," ",4,"SMR04"," ","680"," ","443.29"," ","470"," ","306.39"," ","230"," ","149.93"," "
"2000/01","S08000020"," ",5,"SMR04"," ","540"," ","306.56"," ","340"," ","193.02"," ","120"," ","68.12"," "
"2000/01","S08000031"," ",1,"SMR04"," ","4590"," ","942.91"," ","3160"," ","649.15"," ","900"," ","184.88"," "
"2000/01","S08000031"," ",2,"SMR04"," ","1330"," ","637.07"," ","950"," ","455.05"," ","340"," ","162.86"," "
"2000/01","S08000031"," ",3,"SMR04"," ","680"," ","455.49"," ","480"," ","321.52"," ","190"," ","127.27"," "
"2000/01","S08000031"," ",4,"SMR04"," ","500"," ","335.25"," ","360"," ","241.38"," ","150"," ","100.58"," "
"2000/01","S08000031"," ",5,"SMR04"," ","540"," ","265.84"," ","420"," ","206.77"," ","150"," ","73.85"," "
"2000/01","S08000022"," ",1,"SMR04"," ","270"," ","1536.62"," ","190"," ","1081.33"," ","30"," ","170.74"," "
"2000/01","S08000022"," ",2,"SMR04"," ","570"," ","882.13"," ","390"," ","603.57"," ","80"," ","123.81"," "
"2000/01","S08000022"," ",3,"SMR04"," ","720"," ","653.02"," ","480"," ","435.35"," ","130"," ","117.91"," "
"2000/01","S08000022"," ",4,"SMR04"," ","490"," ","674.65"," ","300"," ","413.05"," ","90"," ","123.92"," "
"2000/01","S08000022"," ",5,"SMR04"," ","100"," ","284.85"," ","80"," ","227.88"," ","20"," ","56.97"," "
"2000/01","S08000032"," ",1,"SMR04"," ","1350"," ","847.78"," ","910"," ","571.47"," ","270"," ","169.56"," "
"2000/01","S08000032"," ",2,"SMR04"," ","920"," ","632.25"," ","650"," ","446.7"," ","240"," ","164.93"," "
"2000/01","S08000032"," ",3,"SMR04"," ","520"," ","445.83"," ","370"," ","317.22"," ","120"," ","102.88"," "
"2000/01","S08000032"," ",4,"SMR04"," ","200"," ","267.57"," ","140"," ","187.3"," ","60"," ","80.27"," "
"2000/01","S08000032"," ",5,"SMR04"," ","130"," ","226.65"," ","90"," ","156.91"," ","30"," ","52.3"," "
"2000/01","S08000024"," ",1,"SMR04"," ","820"," ","982.52"," ","550"," ","659.01"," ","130"," ","155.77"," "
"2000/01","S08000024"," ",2,"SMR04"," ","1460"," ","922.26"," ","960"," ","606.42"," ","220"," ","138.97"," "
"2000/01","S08000024"," ",3,"SMR04"," ","890"," ","698.04"," ","590"," ","462.75"," ","160"," ","125.49"," "
"2000/01","S08000024"," ",4,"SMR04"," ","810"," ","561.85"," ","540"," ","374.57"," ","190"," ","131.79"," "
"2000/01","S08000024"," ",5,"SMR04"," ","850"," ","323.11"," ","600"," ","228.08"," ","200"," ","76.03"," "
"2000/01","S08000025"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000025"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000025"," ",3,"SMR04"," ","30"," ","405.79"," ","20"," ","270.53"," ","0"," ","0"," "
"2000/01","S08000025"," ",4,"SMR04"," ","20"," ","253.29"," ","10"," ","126.65"," ","0"," ","0"," "
"2000/01","S08000025"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000026"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000026"," ",2,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000026"," ",3,"SMR04"," ","10"," ","164.53"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000026"," ",4,"SMR04"," ","30"," ","213.19"," ","30"," ","213.19"," ","0"," ","0"," "
"2000/01","S08000026"," ",5,"SMR04"," ","10"," ","492.61"," ","10"," ","492.61"," ","0"," ","0"," "
"2000/01","S08000030"," ",1,"SMR04"," ","660"," ","960.31"," ","460"," ","669.31"," ","100"," ","145.5"," "
"2000/01","S08000030"," ",2,"SMR04"," ","590"," ","944.21"," ","410"," ","656.15"," ","100"," ","160.04"," "
"2000/01","S08000030"," ",3,"SMR04"," ","380"," ","558.55"," ","290"," ","426.26"," ","80"," ","117.59"," "
"2000/01","S08000030"," ",4,"SMR04"," ","630"," ","529.48"," ","440"," ","369.79"," ","190"," ","159.68"," "
"2000/01","S08000030"," ",5,"SMR04"," ","260"," ","360.12"," ","190"," ","263.17"," ","100"," ","138.51"," "
"2000/01","S08000028"," ",1,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000028"," ",2,"SMR04"," ","100"," ","723.38"," ","60"," ","434.03"," ","20"," ","144.68"," "
"2000/01","S08000028"," ",3,"SMR04"," ","100"," ","771.25"," ","60"," ","462.75"," ","20"," ","154.25"," "
"2000/01","S08000028"," ",4,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2000/01","S08000028"," ",5,"SMR04"," ","0"," ","0"," ","0"," ","0"," ","0"," ","0"," "
"2001/02","S08000015"," ",1,"SMR04"," ","850"," ","1023.04"," ","560"," ","674"," ","140"," ","168.5"," "
"2001/02","S08000015"," ",2,"SMR04"," ","750"," ","680.51"," ","510"," ","462.74"," ","130"," ","117.95"," "
"2001/02","S08000015"," ",3,"SMR04"," ","320"," ","473.81"," ","230"," ","340.55"," ","50"," ","74.03"," "
"2001/02","S08000015"," ",4,"SMR04"," ","230"," ","417.45"," ","160"," ","290.4"," ","40"," ","72.6"," "
"2001/02","S08000015"," ",5,"SMR04"," ","160"," ","305.58"," ","110"," ","210.09"," ","20"," ","38.2"," "
"2001/02","S08000016"," ",1,"SMR04"," ","30"," ","964.01"," ","20"," ","642.67"," ","0"," ","0"," "
"2001/02","S08000016"," ",2,"SMR04"," ","40"," ","593.21"," ","30"," ","444.91"," ","0"," ","0"," "
"2001/02","S08000016"," ",3,"SMR04"," ","280"," ","779.53"," ","190"," ","528.97"," ","60"," ","167.04"," "
"2001/02","S08000016"," ",4,"SMR04"," ","240"," ","538"," ","170"," ","381.08"," ","40"," ","89.67"," "
"2001/02","S08000016"," ",5,"SMR04"," ","90"," ","543.28"," ","60"," ","362.19"," ","10"," ","60.36"," "
"2001/02","S08000017"," ",1,"SMR04"," ","140"," ","1168.71"," ","100"," ","834.79"," ","10"," ","83.48"," "
"2001/02","S08000017"," ",2,"SMR04"," ","220"," ","734.43"," ","150"," ","500.75"," ","30"," ","100.15"," "
"2001/02","S08000017"," ",3,"SMR04"," ","280"," ","454.1"," ","210"," ","340.58"," ","60"," ","97.31"," "
"2001/02","S08000017"," ",4,"SMR04"," ","120"," ","340.73"," ","90"," ","255.55"," ","40"," ","113.58"," "
"2001/02","S08000017"," ",5,"SMR04"," ","20"," ","223.02"," ","20"," ","223.02"," ","10"," ","111.51"," "
